Class,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
1,-0.05,0.15,1.02,-0.37,-8.24,0.98
1,-0.01,0.16,0.92,7.63,-10.07,7.39
1,-0.08,0.14,1.03,-8.18,6.41,-1.22
1,-0.03,0.13,0.94,1.53,4.7,-1.71
1,-0.04,0.14,0.98,-7.69,3.42,-6.1
1,-0.03,0.17,0.98,-20.26,12.39,-10.25
1,-0.03,0.2,0.96,-23.86,8.18,-11.96
1,0.01,0.16,0.95,8.12,0.43,-5.49
1,0.07,0.16,0.97,28.81,5.55,3.54
1,0.05,0.18,1.02,5.19,-0.37,-4.58
1,0.09,0.18,0.92,16.54,-15.56,7.08
1,0.04,0.17,1,1.65,-11.47,3.17
1,0,0.12,0.96,6.35,-10.62,10.31
1,-0.04,0.12,0.97,8.12,-6.29,7.39
1,-0.03,0.13,1,0.24,2.87,5.8
1,0,0.09,0.91,4.52,5.37,6.71
1,-0.06,0.2,1.07,0,0.61,3.6
1,0.02,0.18,0.98,-2.81,8.42,-0.43
1,-0.03,0.22,0.98,-6.47,16.17,-0.18
1,0,0.19,0.96,-2.62,2.44,1.59
1,0.02,0.19,1,-3.48,4.09,4.52
1,0.04,0.17,0.93,-3.05,4.33,4.52
1,0.07,0.19,0.93,-1.77,-1.83,3.66
1,0.07,0.22,0.99,-3.11,1.65,3.91
1,0.06,0.21,0.92,-2.56,-0.92,7.45
1,0.03,0.22,0.96,-5.25,-2.14,7.69
1,0,0.27,0.98,-7.81,-2.69,7.45
1,-0.05,0.23,0.97,-1.4,4.82,6.23
1,-0.04,0.25,0.92,1.34,10.31,5.37
1,0,0.22,0.95,2.87,25.09,2.62
1,-0.03,0.24,1.02,13.55,4.46,14.83
1,0.02,0.21,0.94,2.69,18.01,5.62
1,0.03,0.21,0.98,4.33,-0.06,11.66
1,-0.02,0.19,0.97,4.33,-2.62,11.23
1,0.01,0.18,0.98,1.22,-1.53,5.55
1,0,0.18,0.97,14.22,-8.18,6.53
1,0,0.19,0.97,4.03,-2.08,3.97
1,-0.01,0.19,0.98,3.72,-1.65,2.5
1,-0.02,0.19,0.97,6.77,0.12,2.81
1,-0.02,0.19,0.96,-5.37,3.85,2.75
1,-0.03,0.21,0.96,18.43,-0.67,3.48
1,-0.06,0.2,0.95,13.31,-5.86,8.06
1,-0.07,0.13,0.99,15.44,-3.3,6.16
1,-0.03,0.13,0.97,3.85,-3.78,5.19
1,-0.05,0.2,0.97,-0.67,-1.1,-0.92
1,-0.04,0.1,0.98,21.36,8.85,9.83
1,-0.02,0.13,0.99,18.13,10.07,-3.17
1,0,0.05,0.99,13.98,5.43,-5.31
1,0.04,0.12,1,7.57,2.56,-2.56
1,0.05,0.01,0.98,7.81,11.72,-10.13
1,0.03,0.07,0.98,-0.49,-1.65,-9.46
1,0.02,-0.01,0.98,4.94,0.18,-7.51
1,0,0.1,0.98,3.36,1.22,-5.92
1,0.01,0.02,0.98,1.53,0.18,-2.69
1,0.01,0.05,0.98,2.14,1.28,0.79
1,0.01,0.04,0.99,3.36,-0.61,1.46
1,0,0.05,0.98,3.78,-0.12,-0.73
1,0.02,0.13,0.97,0.49,0.24,-6.77
1,0.02,0.02,0.99,1.65,-0.18,-8.36
1,0.01,0.03,0.99,3.66,1.46,-2.93
1,0.01,0.04,0.99,6.96,1.4,0.37
1,0.01,0.04,0.98,3.17,0.55,0.73
1,0.01,0.04,0.99,2.87,0.24,0.85
1,0.01,0.03,0.99,2.2,0.37,0
1,0.01,0.03,0.99,2.26,0.61,0.31
1,0.01,0.03,0.99,2.08,0.55,0.92
1,0.01,0.03,0.98,2.14,0.18,0.61
1,0.01,0.03,1,1.71,-0.18,0.43
1,0.01,0.03,0.98,1.89,0.31,0.79
1,0.01,0.03,0.99,1.77,0.61,0.24
1,0.01,0.03,0.99,1.71,0.24,0.37
1,0,0.03,0.99,1.65,0.06,1.46
1,0.01,0.03,0.99,2.5,0.31,0.55
1,0,0.03,0.99,2.56,-0.06,-0.18
1,0.01,0.03,0.99,1.89,0.61,0.31
1,0.01,0.03,0.99,2.08,0.18,0.18
1,0.01,0.03,0.99,1.77,0.06,0.24
1,0,0.02,0.99,1.53,0.49,0.67
1,0,0.03,0.99,1.46,0,0.37
1,0,0.02,0.99,1.95,0.79,-0.12
1,0,0.03,0.99,1.71,0.61,0.85
1,0,0.03,0.99,1.71,0.06,0.43
1,0,0.03,0.99,1.46,0.24,0.12
1,0,0.03,0.99,1.53,0.18,0.73
1,0,0.03,0.99,2.14,0.24,0.24
1,0,0.02,0.99,2.08,0.61,0.06
1,0,0.03,0.99,2.2,0.85,0.24
1,0,0.03,0.99,1.83,0.67,-0.06
1,0,0.02,0.99,1.59,0.67,-0.67
1,0,0.02,0.98,0.98,0.85,0.12
1,0.01,0.03,0.99,2.01,0.43,0.55
1,0,0.03,0.99,1.34,0.43,-0.37
1,0.01,0.02,0.99,1.71,0.67,0.31
1,0.01,0.03,0.99,1.95,0.37,0.55
1,0,0.02,0.99,1.65,0.06,0.43
1,0,0.03,0.99,2.01,0.24,0.55
1,0,0.03,0.99,1.65,0.67,0.37
1,0,0.02,0.99,1.34,0.73,0.43
1,0,0.03,0.99,1.59,0.18,0.37
1,0,0.02,0.99,1.89,0.12,0.24
1,0,0.02,0.99,1.53,0.79,0.37
1,0,0.03,0.99,1.59,0.12,0.55
1,0,0.02,0.99,1.71,0.37,0
1,0,0.02,0.99,1.77,1.04,0.24
1,0,0.03,0.99,1.65,0.92,-0.12
1,0,0.02,0.99,1.59,0.37,-0.06
1,0,0.03,0.99,1.95,0.55,0.18
1,0,0.02,0.99,1.16,0.98,0.12
1,0,0.03,0.99,1.65,1.16,0.79
1,0.01,0.03,0.99,0.79,0.79,1.83
1,0.01,0.03,0.99,1.53,0.73,2.26
1,0,0.02,0.99,1.16,1.34,0.98
1,0.01,0.03,0.99,1.53,2.26,1.22
1,0.01,0.02,0.99,5.49,6.1,2.32
1,0.01,0.03,1,3.11,2.75,-2.08
1,-0.26,0.26,1.03,-3.36,1.65,-5.19
1,-0.01,0.08,1.02,7.32,1.71,-3.91
1,0,0.04,0.98,-0.37,1.28,-6.1
1,0.02,0.04,0.99,1.95,-0.85,-7.69
1,0,0.05,0.98,1.65,-4.09,-8.67
1,-0.03,0.02,0.99,6.84,-1.77,-7.14
1,0.01,0,0.99,5,-2.08,-2.81
1,-0.02,-0.01,0.97,-0.18,0.61,-7.75
1,0.01,0.03,1,2.14,1.22,-3.23
1,0,0.03,0.98,2.75,1.77,-6.47
1,0.03,0.04,1,6.65,1.89,-1.89
1,0.01,0.02,0.98,2.69,1.65,-5.07
1,0.04,0.02,1.01,1.16,2.38,-6.04
1,-0.02,0.01,0.97,-0.37,3.97,-6.23
1,0.01,0,0.96,-1.04,2.87,-8
1,0.02,0.01,0.98,3.6,2.62,-3.48
1,0.03,0.02,0.99,0.06,2.01,-6.41
1,0.03,0.02,1,4.76,3.85,-4.52
1,0.04,0.03,0.98,3.05,3.05,-4.33
1,0.01,0.01,1,6.59,3.6,-0.61
1,0.04,0.01,0.99,2.81,3.05,-1.89
1,0.08,0.03,0.99,9.77,2.93,-1.77
1,0.17,0.08,0.97,8.67,3.97,-4.82
1,0.04,0,1,4.82,1.71,1.22
1,0.04,-0.01,0.99,2.08,0,0.85
1,0.03,0,0.98,2.14,-0.18,2.08
1,0.05,-0.01,1,2.14,-0.92,1.16
1,0.04,0,0.99,1.59,0.31,-1.65
1,0.05,-0.01,0.99,1.22,-0.12,-1.22
1,0.04,0,0.99,3.42,0.61,-0.92
1,0.04,0,0.99,2.26,1.28,-1.1
1,0.04,-0.01,0.99,1.95,-0.31,1.28
1,0.04,-0.01,0.99,1.95,0,-0.24
1,0.03,-0.01,0.98,1.22,1.28,-0.24
1,0.05,-0.01,1,0.55,0.98,-0.92
1,0.04,-0.02,0.99,1.59,0.06,1.28
1,0.04,-0.01,0.99,4.94,-2.5,1.65
1,0.04,-0.01,0.99,3.36,-1.04,1.59
1,0.03,-0.01,0.99,1.04,-1.4,0.12
1,0.03,-0.01,0.99,1.83,0.43,0.18
1,0.03,-0.01,0.98,0.85,0.24,1.65
1,0.04,-0.03,0.99,1.65,-1.46,1.83
1,0.07,-0.2,1.02,2.14,0.31,-3.66
1,0.04,0,0.98,1.4,-2.5,0.06
1,0,0.02,0.99,-0.12,-2.62,-1.53
1,0.02,-0.02,0.99,3.11,2.56,-0.24
1,0.03,-0.01,0.99,0.18,0.43,1.53
1,0.06,-0.05,0.99,-0.31,5.43,-17.15
1,-0.01,0.07,0.98,1.71,2.38,-12.08
1,0.04,-0.03,0.99,1.4,-0.92,-0.43
1,0.01,0,0.99,1.22,-0.49,-0.55
1,0.02,-0.01,0.99,4.76,3.66,-1.71
1,0.04,-0.03,0.98,2.5,3.17,0.31
1,0.03,-0.02,0.99,-1.1,-3.17,2.14
1,-0.01,0.16,0.94,0.92,-3.6,-1.04
1,0.01,0.01,1,-0.06,-3.48,-0.67
1,0.02,-0.01,0.99,0.92,-0.49,0.43
1,0.11,-0.16,1.02,4.21,7.69,2.69
1,0.14,-0.16,0.98,2.81,8.42,7.63
1,0.14,-0.02,1.01,-0.98,5.55,5.07
1,0.01,0.05,0.96,-3.6,-9.77,4.7
1,-0.06,0.02,1,-4.09,-14.28,-2.75
1,-0.08,0.1,0.99,-3.05,-7.32,2.2
1,-0.07,0.09,0.98,-7.63,-4.52,5.37
1,-0.03,0.06,0.99,-4.46,-1.34,7.75
1,-0.03,0.05,0.99,-3.91,-4.33,1.34
1,0,0.02,0.98,0.18,1.89,1.89
1,0,0.08,0.97,1.65,1.59,-1.71
1,-0.1,0.09,0.94,0.18,2.75,-12.7
1,-0.01,0.03,1.01,5.98,9.28,-8.97
1,-0.08,0.05,0.99,-5.13,-8,-1.16
1,-0.02,0.08,1,-6.65,-6.53,-8.24
1,-0.04,0.06,0.98,-0.49,3.6,10.44
1,-0.02,0.07,0.98,3.78,0.49,7.45
1,-0.03,0.04,0.97,7.81,11.54,18.07
1,-0.02,0.02,1.02,3.11,6.84,5.49
1,0,0.04,0.97,-0.49,-4.39,1.95
1,0,0.06,1,22.89,-0.67,-5.25
1,-0.01,0,0.99,11.23,0.31,-5.74
1,0.02,0,0.98,-3.42,14.16,-9.83
1,0.02,0.09,0.94,-5.8,18.55,-15.44
1,0.06,0.22,1.06,4.88,11.05,-22.09
1,0.02,0.11,0.99,-5.25,-0.31,8.67
1,0.01,0.03,1,-0.37,-6.65,2.2
1,0.05,0.05,0.96,5.74,-27.34,16.05
1,-0.02,0.03,0.99,-2.99,-17.21,5.74
1,-0.03,0.01,0.97,-9.34,-5.74,5.74
1,-0.06,0.1,1.05,-10.13,-1.65,3.05
1,-0.02,0.04,0.95,9.16,6.71,-0.98
1,-0.03,0.05,0.99,1.89,-0.73,-1.16
1,-0.01,0.04,0.94,-5.13,-1.71,4.09
1,-0.04,0.1,1.01,-6.47,1.1,1.53
1,-0.04,0.06,0.98,-0.49,1.65,1.16
1,-0.04,0.09,0.99,-2.62,2.01,-0.06
1,-0.03,0.07,0.99,-0.37,1.77,-0.79
1,-0.02,0.08,0.98,0.79,3.23,0.67
1,-0.06,0.07,0.98,-2.08,6.96,-2.62
1,-0.01,0.08,0.98,-0.06,2.81,-2.2
2,0.04,0.62,0.8,11.96,5.74,4.46
2,-0.02,0.62,0.72,17.88,7.08,12.08
2,0.02,0.67,0.78,-23.19,-3.66,-0.92
2,-0.03,0.65,0.69,-15.26,-0.24,-0.06
2,-0.05,0.61,0.7,49.26,9.95,2.5
2,0.01,0.64,0.72,7.32,-5.62,0.18
2,0.01,0.62,0.75,-3.78,-1.77,-2.56
2,0,0.61,0.83,-6.1,3.3,-1.16
2,0.01,0.67,0.72,-30.15,-9.22,-10.07
2,0,0.67,0.77,-37.54,-7.26,-12.39
2,0,0.69,0.6,-35.89,-8.73,-9.77
2,0,0.74,0.66,-18.98,-0.61,-4.82
2,-0.02,0.72,0.54,-40.16,-3.05,-2.14
2,0.01,0.78,0.56,-27.71,1.71,1.59
2,0,0.8,0.58,-36.13,-1.59,3.3
2,-0.01,0.8,0.48,-29.17,-0.18,2.62
2,0,0.84,0.51,-23.56,7.26,3.66
2,-0.03,0.88,0.42,-38.76,0.67,1.46
2,-0.01,0.86,0.48,-11.17,18.25,7.57
2,0.01,0.87,0.43,-26.55,4.88,2.69
2,0,0.89,0.36,1.53,8.24,3.6
2,0.01,0.89,0.41,-17.27,3.6,3.05
2,-0.01,0.92,0.37,-16.6,-0.85,2.81
2,-0.01,0.91,0.46,-23.38,4.33,1.46
2,-0.02,0.92,0.29,-26.43,-0.73,0.12
2,-0.03,0.97,0.42,-21.85,3.48,-1.46
2,-0.02,0.94,0.28,-32.65,-3.11,-0.92
2,0.04,0.87,0.2,-12.15,3.97,-0.61
2,0.01,0.95,0.27,-15.08,2.62,-1.22
2,0,0.97,0.19,12.94,0.98,-0.06
2,-0.02,0.92,0.24,28.87,0.61,-1.65
2,0.01,0.95,0.25,-4.58,0.12,0.85
2,0,0.94,0.26,13.55,-0.67,0.67
2,0.02,0.95,0.32,-28.81,-0.67,1.95
2,0,0.95,0.25,12.82,1.34,0.73
2,0,0.92,0.35,-3.11,1.04,-0.79
2,0,0.94,0.29,2.38,0.55,2.2
2,-0.01,0.96,0.2,6.96,-5.13,0.67
2,0.01,0.93,0.31,12.27,3.48,-0.55
2,-0.01,0.94,0.28,-22.52,-1.1,1.83
2,0.01,0.95,0.26,-3.05,2.75,-0.49
2,-0.01,0.95,0.23,-13.61,1.65,1.16
2,0,0.95,0.26,-9.34,4.15,-1.16
2,0,0.95,0.23,-21.61,3.05,-0.55
2,0,0.94,0.24,-25.76,5.49,0.12
2,0,0.98,0.1,-26.25,0.37,-2.01
2,0,0.96,0.18,-2.2,1.77,-1.83
2,0.01,0.97,0.1,-20.2,-3.48,-1.65
2,-0.01,0.98,0.08,-1.28,-1.89,-0.98
2,0.01,0.97,0.15,-2.81,-1.59,2.01
2,-0.02,1,-0.03,-24.6,-8.67,-2.14
2,0,1.03,0.07,11.05,4.64,0.73
2,-0.01,0.95,0.12,25.82,7.2,1.53
2,0,0.98,0.11,8.54,-3.66,0.37
2,0.02,0.96,0.16,26.43,5.98,0.85
2,0.02,0.96,0.17,41.56,1.59,-1.59
2,0.02,0.94,0.24,39.18,4.88,1.1
2,0.01,0.93,0.3,4.46,-0.12,3.97
2,0,0.95,0.25,-8.91,-3.42,0.49
2,0,0.96,0.22,15.99,7.39,-0.98
2,0,0.95,0.21,13.31,2.5,-0.37
2,0.02,0.94,0.28,20.94,5.92,0.31
2,0.01,0.94,0.28,25.15,2.01,0.79
2,0.02,0.92,0.31,22.16,3.85,6.59
2,-0.02,0.92,0.28,54.75,-5.07,-2.38
2,0.02,0.86,0.51,58.53,3.11,-2.5
2,0,0.88,0.44,24.72,-0.43,2.81
2,0,0.87,0.44,30.52,2.2,3.6
2,0.03,0.88,0.52,-9.03,-4.58,-7.63
2,0,0.87,0.44,-22.95,-15.75,-15.99
2,0.04,0.77,0.44,16.85,-10.86,-10.07
2,0.04,0.81,0.5,76.9,5.07,-3.05
2,-0.03,0.77,0.61,75.13,0.06,-2.38
2,0.01,0.74,0.68,64.88,13.67,5.25
2,0.05,0.69,0.73,52.92,5.68,0.12
2,0.07,0.63,0.73,28.63,3.85,1.04
2,0.09,0.63,0.76,30.27,8.06,0.92
2,0.05,0.61,0.83,24.23,4.15,3.11
2,0.05,0.62,0.8,16.66,13.85,9.83
2,0.03,0.57,0.86,-10.01,2.99,7.93
2,0.05,0.61,0.83,-24.72,6.9,10.86
2,0.07,0.63,0.74,-31.49,6.71,6.23
2,0.07,0.67,0.76,-36.62,6.35,7.93
2,0.05,0.71,0.6,-42.18,5.62,3.72
2,0.07,0.73,0.71,-26.79,2.81,3.85
2,0.04,0.75,0.61,-18.01,-0.67,1.59
2,0.04,0.76,0.61,-21.79,-6.1,1.16
2,0.04,0.79,0.52,-33.63,-13.37,-1.89
2,0.04,0.8,0.57,-23.44,0.37,1.04
2,0.05,0.81,0.57,-27.65,-0.43,3.17
2,0.02,0.82,0.52,-19.9,-0.24,0.24
2,0,0.85,0.47,-27.04,2.01,0.12
2,0,0.86,0.43,-14.53,1.4,1.46
2,0.04,0.88,0.46,-14.71,3.66,4.09
2,0.04,0.9,0.44,-34.61,-1.59,3.6
2,0.03,0.9,0.35,-29.3,-6.84,-1.1
2,-0.01,0.93,0.3,-20.32,-0.98,-1.28
2,0.01,0.94,0.31,-9.89,10.19,3.11
2,0.02,0.92,0.31,-11.29,7.45,1.46
2,0.02,0.91,0.32,-13.43,5.49,0.55
2,0,0.91,0.31,-22.09,4.15,-0.55
2,-0.01,0.97,0.2,-16.54,-2.44,-2.44
2,0.08,0.94,0.25,-19.71,2.87,-2.01
2,0.08,0.95,0.22,-22.46,2.2,-0.73
2,0.1,0.96,0.16,-30.76,-2.75,0.85
2,0.07,0.95,0.15,-26.25,2.81,1.28
2,0.06,0.98,0.08,-36.44,2.08,2.32
2,0.02,0.98,0.05,-36.07,-3.66,1.95
2,0.01,0.97,0.03,-25.21,6.9,1.04
2,0.02,0.98,-0.04,-38.45,-1.22,0.85
2,0.01,0.98,-0.05,-24.23,4.39,-0.24
2,0,0.96,-0.05,-37.48,6.77,-1.04
2,0.03,0.95,-0.11,-40.83,7.51,-0.85
2,0.05,0.95,-0.2,-27.89,4.82,-0.92
2,0.05,0.95,-0.24,-31.98,-1.89,-1.16
2,0.05,0.92,-0.22,-28.99,1.65,1.28
2,0.02,0.95,-0.34,-39.73,-10.07,-0.98
2,0.06,0.93,-0.33,-27.71,-2.87,-0.55
2,0.04,0.9,-0.33,-14.1,-6.96,-2.87
2,0.04,0.91,-0.37,-10.8,-9.4,-3.85
2,0.07,0.92,-0.42,-8.18,-6.1,-4.46
2,0.09,0.92,-0.44,-5.86,-4.94,-2.87
2,0.09,0.9,-0.38,26.25,7.81,5.13
2,0.07,0.95,-0.43,51.76,5.86,8.67
2,0.05,0.94,-0.25,76.17,15.38,10.38
2,0.03,0.96,-0.23,56.82,24.05,8.73
2,0.02,0.94,-0.12,79.71,15.08,0.61
2,0.04,0.95,-0.01,63.78,-11.78,-2.08
2,0.03,0.99,0.01,77.21,-4.39,2.08
2,0.01,0.93,0.19,63.9,-0.37,2.62
2,0.02,0.97,0.2,84.17,-5.37,6.96
2,0.01,0.9,0.35,107.18,29.3,17.88
2,0.01,0.89,0.38,79.9,10.8,4.7
2,0,0.81,0.55,111.51,21.12,13.73
2,-0.01,0.75,0.59,84.23,12.63,3.72
2,0.01,0.73,0.64,32.35,-0.49,-3.17
2,-0.02,0.77,0.7,33.2,-2.08,-8.36
2,0.02,0.68,0.68,25.45,5.92,0.43
2,0.03,0.68,0.72,34.73,5.98,3.23
2,0.02,0.65,0.77,18.07,0.61,3.48
2,0,0.59,0.79,10.19,1.71,2.87
2,-0.01,0.61,0.84,-35.52,-7.69,-4.15
2,0,0.64,0.8,-52.49,1.59,-3.97
2,0.03,0.71,0.72,-81.05,-5.31,-11.84
2,0,0.78,0.54,-72.02,-3.97,-9.22
2,0.06,0.82,0.52,-79.77,-14.65,-7.87
2,0.02,0.9,0.37,-69.82,-7.08,-3.48
2,0.02,0.91,0.35,-55.54,-4.27,-1.46
2,0.03,0.92,0.3,-39.49,-3.6,0.06
2,0.04,0.94,0.27,-41.69,-3.91,0.67
2,0.03,0.95,0.22,-31.19,-0.92,2.08
2,0.01,0.95,0.22,-22.77,7.02,2.38
2,0.02,0.97,0.18,-34.3,8.54,2.38
2,0.02,0.95,0.12,-49.99,-6.1,-2.69
2,0.02,0.95,0.1,-8.79,8.12,-0.73
2,0.03,0.96,0.01,-40.22,12.15,-0.73
2,0.04,0.98,-0.06,-39,4.82,-0.61
2,0.04,0.96,0.01,-32.47,13.12,-1.34
2,0.03,0.96,-0.14,-46.88,-7.69,-2.08
2,0.03,0.94,-0.13,-24.29,13.55,-0.85
2,0.04,0.96,-0.19,-34.67,5,-1.04
2,0.04,0.94,-0.26,-42.42,1.77,-2.14
2,0.07,0.93,-0.24,-51.64,2.99,-0.55
2,0.02,0.9,-0.33,-37.29,0.31,2.14
2,0.05,0.91,-0.41,-37.84,2.56,-3.6
2,0.04,0.91,-0.41,13.55,5.25,-1.1
2,0.05,0.9,-0.39,1.65,4.15,-0.85
2,0.04,0.95,-0.43,13,3.6,0.55
2,0.07,0.89,-0.35,22.64,3.66,0.67
2,0.05,0.95,-0.4,83.5,9.64,10.25
2,0.03,0.97,-0.25,45.96,-6.29,7.45
2,0.05,0.95,-0.18,44.25,-11.96,3.36
2,0.01,0.96,-0.11,36.38,-0.61,-1.4
2,0.03,0.97,-0.08,50.78,9.16,4.58
2,0.04,0.98,-0.06,60.61,9.64,0.55
2,0.02,0.99,0.02,52.06,-1.34,-0.67
2,0.06,0.93,0.15,47.55,-0.24,-1.71
2,0.05,0.95,0.19,47.73,-3.23,-1.77
2,0.01,0.97,0.16,35.95,-6.59,-0.61
2,0.02,0.93,0.26,35.77,7.26,0.37
2,0.03,0.93,0.3,32.53,2.56,0.79
2,0.04,0.93,0.3,1.04,-7.81,-3.23
2,0.03,0.92,0.34,23.56,1.46,-1.4
2,0.01,0.94,0.31,5.8,-6.41,-0.67
2,-0.01,0.92,0.33,0.61,-2.26,2.93
2,0,0.91,0.35,18.01,6.1,5.62
2,-0.02,0.92,0.33,10.38,-2.2,0.55
2,-0.03,0.92,0.35,20.32,-15.38,2.08
2,0.01,0.92,0.36,9.16,2.69,3.97
2,0.02,0.9,0.41,-8.36,-5.25,-1.83
2,0.03,0.89,0.38,-16.6,-7.75,-6.65
2,0.04,0.9,0.36,-26.92,-11.11,-7.02
2,0,0.92,0.35,-17.15,-2.69,-2.14
2,0.01,0.92,0.33,-10.01,-1.83,-3.17
2,-0.02,0.93,0.29,-7.51,5.19,0.06
2,-0.03,0.94,0.27,3.36,9.52,1.59
2,-0.04,0.94,0.25,-6.16,5.68,1.22
2,-0.03,0.94,0.26,-9.34,2.99,1.77
2,-0.01,0.94,0.23,-21.85,1.53,2.44
2,0.01,0.96,0.2,-25.02,1.22,1.28
2,-0.01,0.98,0.14,-15.08,5.25,2.08
2,0.02,0.96,0.13,-25.82,9.58,2.38
2,0.05,0.95,0.12,-9.46,11.84,3.23
2,0.02,0.98,0.09,-25.88,7.2,2.69
2,0.03,0.97,0.09,-21.3,6.1,2.69
2,0.02,0.98,0.05,-21.85,3.66,1.65
2,0.03,0.96,0.03,-33.45,0.37,1.65
2,0.02,1.01,-0.08,-36.38,-4.76,-0.31
2,0.03,0.96,-0.05,-23.25,2.08,0.43
2,0.06,1.01,-0.13,-32.59,1.83,-2.44
2,0.01,0.97,-0.12,-23.99,5.43,-0.43
2,0.01,0.95,-0.15,-15.44,7.02,1.71
2,0,0.96,-0.17,-20.02,5.86,4.76
2,0.02,0.96,-0.2,-29.91,7.69,3.42
2,0.02,0.95,-0.28,-54.5,-0.73,0
2,-0.01,0.94,-0.32,-34.67,-1.65,1.59
2,0,0.91,-0.33,-15.81,-0.67,-1.53
2,0.01,0.93,-0.38,-22.28,-2.32,-1.1
2,0,0.89,-0.35,-1.53,1.65,-0.06
2,0.01,0.91,-0.39,-17.4,0.31,-0.85
2,0.02,0.88,-0.39,-27.28,-3.05,3.3
2,-0.01,0.88,-0.44,-1.16,1.89,-0.43
2,0.03,0.89,-0.41,16.78,2.87,-1.4
2,0.01,0.91,-0.44,17.15,-0.37,4.15
2,0,0.91,-0.39,50.29,2.93,4.21
2,0.01,0.93,-0.31,44.98,-1.28,4.39
2,-0.02,0.93,-0.29,63.11,-1.89,2.56
2,-0.01,0.96,-0.22,32.96,-3.36,0.73
2,0,0.97,-0.18,31.74,0.31,1.46
2,-0.01,0.97,-0.14,38.09,1.16,-1.22
2,0.01,0.99,-0.15,31.25,-8.48,-2.62
2,0.01,0.97,-0.05,52.73,-3.42,-0.06
2,0.01,0.95,0.02,42.66,-4.39,-2.87
2,0.02,0.98,0.03,39.06,1.89,-0.67
2,0.03,0.96,0.11,30.58,6.84,2.81
2,0.01,0.97,0.1,26,7.45,3.36
2,0.03,0.96,0.16,20.14,8.79,4.88
2,0.07,0.94,0.18,12.33,-2.01,-2.08
2,0.04,0.95,0.17,8.48,-3.23,-3.6
2,0.03,0.97,0.16,12.51,-4.52,-3.17
2,-0.01,0.97,0.16,11.6,-2.26,-0.79
2,0,0.96,0.21,11.05,-2.5,-0.37
2,-0.02,0.96,0.21,12.15,-4.09,-0.61
2,0,0.94,0.25,4.88,-2.87,0.73
2,0,0.95,0.25,3.78,-5.49,0.06
2,0.04,0.94,0.25,-4.82,-12.39,-2.14
2,0.01,0.94,0.22,-5.98,-12.45,-0.06
2,-0.02,0.94,0.22,-25.45,-14.47,0
2,-0.06,0.97,0.17,-21.97,-9.16,-3.66
2,0.01,0.96,0.17,-23.93,-4.64,-9.58
2,0.02,0.97,0.07,-20.63,2.01,-4.58
2,0.06,0.97,0.12,-6.16,4.03,-0.61
2,0.02,0.96,0.05,-0.79,4.15,1.95
2,0.01,0.99,0.04,-26.06,-3.05,0.92
2,0,0.98,0,0.31,8.54,3.78
2,0.01,0.97,0.06,-13.37,14.34,6.47
2,0.04,1,-0.01,-6.35,10.62,7.45
2,0.02,0.96,0.06,33.69,8.24,-30.52
2,0.02,0.97,0.02,-4.39,-2.44,2.93
2,0.04,1.05,0.03,-0.24,1.04,1.95
2,0.05,1,0.02,0.67,-0.12,5.07
2,0.07,1.01,0.03,8.61,-3.54,1.59
2,0.11,1.01,0.05,7.45,-4.33,-3.72
2,0.1,1.01,0.05,6.59,-8.91,-3.36
2,0.09,0.98,0.09,9.34,-9.95,-5.31
2,0.04,0.99,0.08,11.84,-7.14,-6.23
2,0.02,0.94,0.16,11.29,2.2,-4.94
2,0,0.92,0.08,-13.12,-5.37,-8.06
2,0,0.93,0.13,-11.41,-0.49,-9.34
2,-0.01,0.94,0.12,0.79,8.67,-2.2
2,0,0.93,0.15,-1.16,-0.92,8.3
2,0.04,1,0.08,-0.85,9.58,-2.32
2,0.05,0.96,0.06,5.37,8.48,0.37
2,0.04,1,0.04,-7.32,9.46,7.2
2,0.11,0.99,0.16,-5.19,4.7,8.42
2,0.02,0.93,0.1,-5.07,-1.83,10.99
2,0.02,1.03,-0.02,-5.74,3.3,5.43
2,-0.04,0.9,0.02,6.41,10.44,11.96
2,-0.04,1,0.01,-5.43,3.36,-3.11
2,0.01,0.97,0.12,-8.73,-0.43,2.69
2,-0.07,1.02,-0.03,-18.68,-56.27,27.04
2,-0.04,1,-0.07,23.32,10.25,12.02
2,-0.08,0.97,-0.08,1.34,-9.09,2.99
2,-0.06,1.01,-0.04,1.83,-1.04,-7.08
2,-0.05,0.98,-0.03,7.93,3.85,-4.64
2,-0.07,0.97,-0.03,2.32,0.12,-4.15
2,-0.07,0.98,-0.02,-0.06,-3.05,-2.38
2,-0.07,0.96,0.07,1.65,-0.49,4.7
2,-0.06,0.97,0.1,6.47,4.09,1.46
2,-0.11,1.02,0.02,1.53,1.89,2.32
2,-0.07,1,0.05,6.23,13.43,2.87
2,-0.07,0.99,0.02,3.66,6.1,4.82
2,-0.03,0.93,0.01,9.03,22.77,-1.46
2,-0.06,0.95,0.01,4.39,20.2,-2.99
2,0,1.02,-0.04,19.59,39.25,-17.15
2,0.05,1,0.06,-3.42,2.69,-8.12
2,0.06,0.98,0.06,-2.14,3.11,-1.65
2,0.06,0.97,0.1,2.99,12.45,1.65
2,0.02,0.93,0.04,-2.69,3.72,1.4
2,0.01,0.94,0.04,-2.75,1.65,1.1
2,0.01,0.95,0.04,-0.24,7.08,2.99
2,0.01,0.99,0.04,-3.72,5.31,3.78
